Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year,Background,Story,Award Region,Award Category,Jury,Summary,Location,Location_probability
1,Beckon Us From Home,2019 Photo Contest,Long-Term Projects,"14 December, 2016",https://www.worldpressphoto.org/getmedia/4046eeb2-37a7-4bfc-ab30-87333ad6a704/WPPF-2019PhotoContest-SarahBlesener-01-AAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Sarah Blesener\1.jpg,"Students laugh backstage before a singing and marching competition, at School #6 gymnasium, Dmitrov, Russia.",1st Prize,Sarah Blesener,2019,,,,,,"Students laugh backstage before a singing and marching competition at School #6 gymnasium, Dmitrov, Russia.",Russian Federation,0.9649687971740519
1,Akashinga - the Brave Ones,2019 Photo Contest,Not Specified,"20 June, 2018",https://www.worldpressphoto.org/getmedia/02b85f74-041d-44f0-8f4d-11928777376a/WPPF-2019PhotoContest-POYNominee-BrentStirton.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Brent Stirton\1.jpg,"Petronella Chigumbura (30), a member of an all-female anti-poaching unit called Akashinga, participates in stealth and concealment training in the Phundundu Wildlife Park, Zimbabwe.

Akashinga (‘The Brave Ones’) is a ranger force established as an alternative conservation model. It aims to work with, rather than against local populations, for the long-term benefits of their communities and the environment. Akashinga comprises women from disadvantaged backgrounds, empowering them, offering jobs, and helping local people to benefit directly from the preservation of wildlife. Other strategies—such as using fees from trophy hunting to fund conservation—have been criticized for imposing solutions from the outside and excluding the needs of local people.",World Press Photo of the Year Nominee,Brent Stirton,2019,,,,,,"Petronella Chigumbura, a member of an all-female anti-poaching unit called Akashinga, participates in stealth and concealment training in the Phundundu Wildlife Park, Zimbabwe.",Zimbabwe,0.9998614824156675
1,Faces of an Epidemic,2019 Photo Contest,Contemporary Issues,"18 September, 2017",https://www.worldpressphoto.org/getmedia/32946fa8-d87b-48aa-a447-a42feabea9b3/WPPF-2019PhotoContest-PhilipMontgomery-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Philip  Montgomery\1.jpg,"The body of Brian Malmsbury is taken away after he overdosed on heroin in the basement of his family’s home, Miamisburg, Ohio, USA.",3rd Prize,Philip  Montgomery,2019,,,,,,"The body of Brian Malmsbury was taken away after he overdosed on heroin in the basement of his family’s home in Miamisburg, Ohio, USA.",United States,0.9953625203254255
1,Being Pregnant After FARC Child-Bearing Ban,2019 Photo Contest,Not Specified,"28 February, 2018",https://www.worldpressphoto.org/getmedia/66dbbb23-2e6b-4c48-a010-a63e4c755774/WPPF-2019PhotoContest-POYNominee-CatalinaMartin-Chico.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Catalina  Martin-Chico\1.jpg,"Yorladis is pregnant for the sixth time, after five other pregnancies were terminated during her FARC years. She says she managed to hide the fifth pregnancy from her commander until the sixth month by wearing loose clothes.",World Press Photo of the Year Nominee,Catalina  Martin-Chico,2019,,,,,,"Yorladis is pregnant for the sixth time, after five other pregnancies were terminated during her FARC years.",None,None
1,The House That Bleeds,2019 Photo Contest,Long-Term Projects,"24 May, 2014",https://www.worldpressphoto.org/getmedia/96ef6a73-d22c-454e-992a-cc4b75861ab1/WPPF-2019PhotoContest-YaelMartinez-01-AAD.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Yael  Martínez\1.jpg,"The shadow of Sandra Granda, the photographer's sister-in-law falls on a wall of her house in Metlatónoc, Guerrero. Sandra has lost three of her brothers—two have disappeared and one mysteriously died in jail.",2nd Prize,Yael  Martínez,2019,,,,,,"Sandra Granda, the photographer's sister-in-law, has lost three of her brothers—two have disappeared and one mysteriously died in jail.",None,None
1,The Lake Chad Crisis,2019 Photo Contest,Not Specified,"16 October, 2018",https://www.worldpressphoto.org/getmedia/f7bb38fc-7a54-4e22-adfa-3eb2d293779c/WPPF-2019PhotoContest-SOYNominee-MarcoGualazzini-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\1.jpg,"Patients attend Bol Hospital, in Bol, Chad.",World Press Photo Story of the Year Nominee,Marco Gualazzini,2019,,,,,,"Patients attend Bol Hospital in Bol, Chad.",Bol,0.9761919526489748
1,Male Rape,2019 Photo Contest,Contemporary Issues,"25 April, 2018",https://www.worldpressphoto.org/getmedia/19a9ffa1-f38b-4b34-bb1a-fd0248c6d03a/WPPF-2019PhotoContest-MaryFCalvert.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Mary F. Calvert\1.jpg,"Former US marine Ethan Hanson bathes at home in Austin, Minnesota, USA, after a sexual trauma experienced during his military service left him unable to take showers.?

During a boot camp, Ethan and fellow recruits were ordered to walk naked through a communal shower while pressed together. Ethan reported the incident, but was harassed by the other men for doing so. Nightmares and panic attacks later forced him to resign. Recent Defense Department figures show sexual assault in the military to be on the increase. Servicemen are less likely than women to report sexual trauma, fearing retaliation or stigma.",2nd Prize,Mary F. Calvert,2019,,,,,,"Former US Marine Ethan Hanson bathed at home in Austin, Minnesota, after a sexual trauma experienced during his military service left him unable to take showers.",US,0.9987398184233456
1,Afghan Refugees Waiting to Cross the Iranian Border,2019 Photo Contest,Contemporary Issues,"27 July, 2018",https://www.worldpressphoto.org/getmedia/398174ba-7679-4a06-bdb5-2825d21db1de/WPPF-2019PhotoContest-EnayatAsadi.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Enayat  Asadi\1.jpg,"An Afghan refugee comforts his companion while waiting for transport across the eastern border of Iran, on 27 July.

UNHCR reports that Iran has almost one million registered refugees, the vast majority from Afghanistan. In addition, more than 1.5 million undocumented Afghans are estimated to be present in the country. Many people fleeing violence, insecurity and poverty in Afghanistan find no alternative but to use illegal traffickers, along routes where they are exposed to robbery, kidnapping and death. Their aim is to pass through Iran and Turkey or Greece to seek a better life elsewhere, but trafficked refugees are highly vulnerable to forced labor, debt bondage, forced marriage, or work in the sex trade.",3rd Prize,Enayat  Asadi,2019,,,,,,"Afghan refugees fleeing violence, insecurity and poverty in Afghanistan find no alternative but to use illegal traffickers.",Afghanistan,0.9999729396273551
1,Blessed Be the Fruit: Ireland's Struggle to Overturn Anti-Abortion Laws,2019 Photo Contest,Contemporary Issues,"19 April, 2018",https://www.worldpressphoto.org/getmedia/8c8b7a95-f730-433b-9bb7-5ed9ec475209/WPPF-2019PhotoContest-OliviaHarris-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Olivia  Harris\1.jpg,"Graffiti artist Shirani Bolle paints a portrait of Savita Halappanavar, who died in 2012 after being refused an abortion, in Dublin, Ireland.",1st Prize,Olivia  Harris,2019,,,,,,"Graffiti artist Shirani Bolle paints a portrait of Savita Halappanavar, who died in 2012 after being refused an abortion.",None,None
1,Yemen Crisis,2019 Photo Contest,Not Specified,"20 May, 2018",https://www.worldpressphoto.org/getmedia/d26ad518-e035-4ecf-8382-031e1700d140/WPPF-2019PhotoContest-SOYNominee-LorenzoTugnoli-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Lorenzo  Tugnoli\1.jpg,"Children sit at the entrance to a tent in a camp for internally displaced people in Meshqafah, near Aden, Yemen.",World Press Photo Story of the Year Nominee,Lorenzo  Tugnoli,2019,,,,,,"Children sit at the entrance to a tent in a camp for internally displaced people in Meshqafah near Aden, Yemen.",Aden,0.9976836452211728
1,The End of Trash - Circular Economy Solutions,2020 Photo Contest,Environment,"04 October, 2019",https://www.worldpressphoto.org/getmedia/199bdc1c-2073-452c-873d-60cbf34aae30/WPP-2020PhotoContest-ENS-LucaLocatelli-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Luca Locatelli\1.jpg,"Amager Bakke, a waste-to-energy plant that replaced an old coal incineration plant, near Copenhagen, Denmark, produces enough electricity to power at least 60,000 homes and heat 72,000. Advanced filtration technology reduces emissions of noxious nitrogen oxides to almost zero.",1st Prize,Luca Locatelli,2020,,,,,,"Amager Bakke, a waste-to-energy plant that replaces an old coal incineration plant near Copenhagen, produces enough electricity to power at least 60,000 homes and heat 72,000.",Denmark,0.9999074948566431
1,Battling the Marsh Fire,2020 Photo Contest,Environment,"03 August, 2019",https://www.worldpressphoto.org/getmedia/db549fcf-0e8d-46e6-a09d-42390e9e5a2b/WPP-2020PhotoContest-EN-NoahBerger.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Noah Berger\1.jpg,"Firefighters battle the Marsh Complex Fire, near the town of Brentwood, California, USA.",2nd Prize,Noah Berger,2020,,,,,,"Firefighters battle the Marsh Complex Fire near the town of Brentwood, California, USA.",United States,0.9981418441352901
1,Not Specified,Not Specified,Not Specified,Not Specified,Not Found,Not Found,Not Specified,Not Specified,Frédéric Noy,2020,,,,,,Not specified. - Not specified,None,None
1,Hong Kong Unrest,2020 Photo Contest,General News,"11 September, 2019",https://www.worldpressphoto.org/getmedia/9456d327-f3af-4ec6-b548-71b753c14e6b/WPP-2020PhotoContest-GNS-NicolasAsfouri-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\1.jpg,"A man holds a poster in Shatin, Hong Kong, as people gather to sing ‘Glory to Hong Kong’, a protest song which gained popularity in the city as an unofficial anthem.",1st Prize,Nicolas Asfouri,2020,,,,,,"A man holds a poster in Shatin, Hong Kong, as people gather to sing ‘Glory to Hong Kong’, a protest song which gained popularity as an unofficial anthem.",China,0.991667166021962
1,Fading Flamingos,2020 Photo Contest,Environment,"18 September, 2018",https://www.worldpressphoto.org/getmedia/e87d6196-9d6d-4ea1-9d72-d9bd49311942/WPP-2020PhotoContest-ENS-MaximilianMann-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\1.jpg,"Visitors walk along the shore of Lake Urmia, Iran.",2nd Prize,Maximilian Mann,2020,,,,,,"Visitors walk along the shore of Lake Urmia, Iran.",Lake Urmia,0.986503164537833
1,The Carbon Threat,2020 Photo Contest,Environment,"08 August, 2018",https://www.worldpressphoto.org/getmedia/974664c6-24bd-4e3b-b510-3bbd2f5a56c5/WPP-2020PhotoContest-ENS-KatieOrlinsky-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\1.jpg,"The Batagaika crater, near the Siberian town of Batagay, Russia, formed by melting permafrost, first appeared in the 1960s and is now nearly a kilometer long and 86 meters deep. It is growing at a rate of between 10 and 30 meters a year",3rd Prize,Katie Orlinsky,2020,,,,,,"The Batagaika crater, near the Siberian town of Batagay, Russia, is growing at a rate of between 10 and 30 meters a year.",Russia,0.997739294911657
1,Exodus,2020 Photo Contest,Contemporary Issues,"09 October, 2018",https://www.worldpressphoto.org/getmedia/241abe0f-be39-439c-869a-3eb05c7b537b/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-AI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\1.jpg,"People follow a path to enter Colombia illegally, near Villa del Rosario in North Santander, Colombia, one of the busiest regions for border crossings.",3rd Prize,Nicolò Filippo Rosso,2020,,,,,,"People follow a path to enter Colombia illegally near Villa del Rosario in North Santander, Colombia, one of the busiest regions for border crossings.",Brazil,0.5708571159323839
1,Straight Voice,2020 Photo Contest,General News,"19 June, 2019",https://www.worldpressphoto.org/getmedia/71699378-c448-4f66-a3ae-bcd658307ac5/WPP-2020PhotoContest-GN-YasuyoshiChiba.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Yasuyoshi Chiba\1.jpg,"A young man, illuminated by mobile phones, recites protest poetry while demonstrators chant slogans calling for civilian rule, during a blackout in Khartoum, Sudan.",1st Prize,Yasuyoshi Chiba,2020,,,,,,"A young man, illuminated by mobile phones, recites protest poetry during a blackout in Khartoum, Sudan.",Sudan,0.998859344313491
1,Russian Mother and her Child at Al-Hol Camp,2020 Photo Contest,General News,"14 November, 2019",https://www.worldpressphoto.org/getmedia/7443aee4-71b0-4956-bca8-cada7bf7552e/WPP-2020PhotoContest-GN-AlessioMamo.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Alessio Mamo\1.jpg,"A Russian woman carries her child while queuing at a makeshift hospital in ‘The Annex’, at Al-Hol Refugee Camp in northern Syria.",2nd Prize,Alessio Mamo,2020,,,,,,Russian woman carries her child while queuing at a makeshift hospital in ‘The Annex’ at Al-Hol Refugee Camp in northern Syria.,Syrian Arab Republic,0.968858849361979
1,Hong Kong Unrest,2020 Photo Contest,Not Specified,"11 September, 2019",https://www.worldpressphoto.org/getmedia/34201ea3-f4bd-4161-b5a5-ce98df667403/WPP-2020PhotoContest-SOYNominee-NicolasAsfouri-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\1.jpg,"A man holds a poster in Shatin, Hong Kong, as people gather to sing ‘Glory to Hong Kong’, a protest song which gained popularity in the city as an unofficial anthem.",World Press Photo Story of the Year Nominee,Nicolas Asfouri,2020,,,,,,"People in Shatin, Hong Kong, are singing a protest song which gained popularity in the city as an unofficial anthem.",China,0.9963855896003224
1,The Longest War,2020 Photo Contest,Contemporary Issues,"11 December, 2019",https://www.worldpressphoto.org/getmedia/09b0c5f9-c869-481b-a2f7-94956caf93c8/WPP-2020PhotoContest-CIS-LorenzoTugnoli-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Lorenzo  Tugnoli\1.jpg,"Abdul Rahman (20; center) walks with a group of Taliban fighters in the Khogyani district, eastern Afghanistan. He was a farmer before he joined the Taliban and lost a hand trying to defuse a bomb.",1st Prize,Lorenzo  Tugnoli,2020,,,,,,Abdul Rahman was a farmer before he joined the Taliban and lost a hand trying to defuse a bomb.,None,None
